# Please cite this paper in any communication about any use of Correct@TDS : 
#  Coming soon...
#  Average over 10000 waveforms. Timestamp: unknown
#  timeaxis (ps) 	 E-field
-7.415787499755051613e+02	1.127908323455695336e-03
-7.415454169279717007e+02	1.152747957653868288e-03
-7.415120838804382402e+02	1.146037779400121840e-03
-7.414787508329047796e+02	1.144951252088681265e-03
-7.414454177853713190e+02	1.145884974921858963e-03
-7.414120847378379722e+02	1.204949279589217527e-03
-7.413787516903045116e+02	1.184798931514975543e-03
-7.413454186427710511e+02	1.207652100195311714e-03
-7.413120855952375905e+02	1.194669411139059629e-03
-7.412787525477041299e+02	1.191393158747899817e-03
-7.412454195001706694e+02	1.217426379742976182e-03
-7.412120864526373225e+02	1.232381254412863664e-03
-7.411787534051038620e+02	1.207641994044025228e-03
-7.411454203575704014e+02	1.226257499826822420e-03
-7.411120873100369408e+02	1.268183489852393658e-03
-7.410787542625034803e+02	1.217399232204182183e-03
-7.410454212149700197e+02	1.248757685933004702e-03
-7.410120881674366728e+02	1.228111540175733183e-03
-7.409787551199032123e+02	1.223757096645848239e-03
-7.409454220723697517e+02	1.254457289958171677e-03
-7.409120890248362912e+02	1.221222497062870354e-03
-7.408787559773028306e+02	1.233579288684633762e-03
-7.408454229297693701e+02	1.263773105321802865e-03
-7.408120898822360232e+02	1.250447940744635637e-03
-7.407787568347025626e+02	1.237956278257887561e-03
-7.407454237871691021e+02	1.269202911034138410e-03
-7.407120907396356415e+02	1.253269480627129890e-03
-7.406787576921021810e+02	1.276388104532012215e-03
-7.406454246445687204e+02	1.293847793482007843e-03
-7.406120915970353735e+02	1.302820304674694434e-03
-7.405787585495019130e+02	1.285183666553606652e-03
-7.405454255019684524e+02	1.328529821552486582e-03
-7.405120924544349919e+02	1.345544813752655054e-03
-7.404787594069015313e+02	1.372502885497228981e-03
-7.404454263593680707e+02	1.373284047879079180e-03
-7.404120933118347239e+02	1.389922752192859681e-03
-7.403787602643012633e+02	1.401338453288021070e-03
-7.403454272167678027e+02	1.374191307852466043e-03
-7.403120941692343422e+02	1.398248257491388827e-03
-7.402787611217008816e+02	1.435299277959683822e-03
-7.402454280741674211e+02	1.391900610708200108e-03
-7.402120950266340742e+02	1.406101356003739171e-03
-7.401787619791006136e+02	1.433088069607295519e-03
-7.401454289315671531e+02	1.408938999143786357e-03
-7.401120958840336925e+02	1.420975953081217566e-03
-7.400787628365002320e+02	1.376235812283140014e-03
-7.400454297889668851e+02	1.400095706890730702e-03
-7.400120967414334245e+02	1.368038611242216370e-03
-7.399787636938999640e+02	1.358310361687008628e-03
-7.399454306463665034e+02	1.363034197964439927e-03
-7.399120975988330429e+02	1.321398354485962172e-03
-7.398787645512995823e+02	1.359813499570668117e-03
-7.398454315037662354e+02	1.364495828064955004e-03
-7.398120984562327749e+02	1.354562445572672419e-03
-7.397787654086993143e+02	1.352848247894605695e-03
-7.397454323611658538e+02	1.340508154073461258e-03
-7.397120993136323932e+02	1.315076346386867632e-03
-7.396787662660989326e+02	1.381723783710857778e-03
-7.396454332185655858e+02	1.373848886592507305e-03
-7.396121001710321252e+02	1.388270583536295932e-03
-7.395787671234986647e+02	1.399934138976053569e-03
-7.395454340759652041e+02	1.401171509781814518e-03
-7.395121010284317435e+02	1.377793689729311629e-03
-7.394787679808982830e+02	1.374997854573347831e-03
-7.394454349333649361e+02	1.387091441670770722e-03
-7.394121018858314756e+02	1.375879512849974068e-03
-7.393787688382980150e+02	1.346188068665835069e-03
-7.393454357907645544e+02	1.333978783199124682e-03
-7.393121027432310939e+02	1.381998905734722850e-03
-7.392787696956976333e+02	1.377381204583416618e-03
-7.392454366481642865e+02	1.381829544891369872e-03
-7.392121036006308259e+02	1.428422613988833889e-03
-7.391787705530973653e+02	1.400479008444722399e-03
-7.391454375055639048e+02	1.425294510579510005e-03
-7.391121044580304442e+02	1.464123014162349795e-03
-7.390787714104969837e+02	1.477677793599538889e-03
-7.390454383629636368e+02	1.526712478999899371e-03
-7.390121053154301762e+02	1.530533305785492567e-03
-7.389787722678967157e+02	1.557464586994297944e-03
-7.389454392203632551e+02	1.567967478367744477e-03
-7.389121061728297946e+02	1.631245277965407336e-03
-7.388787731252964477e+02	1.619087461229157037e-03
-7.388454400777629871e+02	1.649520486541644453e-03
-7.388121070302295266e+02	1.687286243312809218e-03
-7.387787739826960660e+02	1.711522541202197900e-03
-7.387454409351626055e+02	1.706098183345407943e-03
-7.387121078876291449e+02	1.722693032165645982e-03
-7.386787748400957980e+02	1.727865664763800517e-03
-7.386454417925623375e+02	1.757037244717541292e-03
-7.386121087450288769e+02	1.718621823117002330e-03
-7.385787756974954164e+02	1.708639942801410804e-03
-7.385454426499619558e+02	1.730848825719461881e-03
-7.385121096024284952e+02	1.734735649202828918e-03
-7.384787765548951484e+02	1.691709397018109151e-03
-7.384454435073616878e+02	1.678998442642238523e-03
-7.384121104598282272e+02	1.736572391445200068e-03
-7.383787774122947667e+02	1.704482816158889606e-03
-7.383454443647613061e+02	1.684195159354257747e-03
-7.383121113172278456e+02	1.726480241536129927e-03
-7.382787782696944987e+02	1.761760066459085649e-03
-7.382454452221610381e+02	1.732527688666143408e-03
-7.382121121746275776e+02	1.729228428499970504e-03
-7.381787791270941170e+02	1.729659806746419162e-03
-7.381454460795606565e+02	1.736168560044955463e-03
-7.381121130320271959e+02	1.763701967137454654e-03
-7.380787799844938490e+02	1.784864749826695247e-03
-7.380454469369603885e+02	1.776038044946163944e-03
-7.380121138894269279e+02	1.796826751973309641e-03
-7.379787808418934674e+02	1.784160452435051575e-03
-7.379454477943600068e+02	1.788480736455103342e-03
-7.379121147468265463e+02	1.792197925070178159e-03
-7.378787816992931994e+02	1.800569540436557179e-03
-7.378454486517597388e+02	1.800456957450942506e-03
-7.378121156042262783e+02	1.828441116857781575e-03
-7.377787825566928177e+02	1.808322609843826274e-03
-7.377454495091593571e+02	1.797943319589192547e-03
-7.377121164616260103e+02	1.805143068456334723e-03
-7.376787834140925497e+02	1.802744203928511235e-03
-7.376454503665590892e+02	1.797000810240335531e-03
-7.376121173190256286e+02	1.815565669776465513e-03
-7.375787842714921680e+02	1.815134521220480553e-03
-7.375454512239587075e+02	1.814629105581561617e-03
-7.375121181764253606e+02	1.760046742428041273e-03
-7.374787851288919001e+02	1.762513026847440344e-03
-7.374454520813584395e+02	1.734730469127228900e-03
-7.374121190338249789e+02	1.686727060960968756e-03
-7.373787859862915184e+02	1.676374798963421470e-03
-7.373454529387580578e+02	1.693943052667687540e-03
-7.373121198912247110e+02	1.639226301755249398e-03
-7.372787868436912504e+02	1.614168495890830378e-03
-7.372454537961577898e+02	1.597754131751993921e-03
-7.372121207486243293e+02	1.594600841108460929e-03
-7.371787877010908687e+02	1.590454200789415519e-03
-7.371454546535574082e+02	1.559991433676928942e-03
-7.371121216060240613e+02	1.577243899391607938e-03
