# Please cite this paper in any communication about any use of Correct@TDS : 
#  Coming soon...
#  Average over 10000 waveforms. Timestamp: unknown
#  timeaxis (ps) 	 E-field
-7.322788297136750089e+02	2.711600674208355585e-03
-7.322454966661416620e+02	2.687266909214492544e-03
-7.322121636186082014e+02	2.683399949527133076e-03
-7.321788305710747409e+02	2.695869219759713942e-03
-7.321454975235412803e+02	2.733077415728383565e-03
-7.321121644760078198e+02	2.723563383171830662e-03
-7.320788314284743592e+02	2.700720677993991882e-03
-7.320454983809410123e+02	2.722236792583346016e-03
-7.320121653334075518e+02	2.722659971682831956e-03
-7.319788322858740912e+02	2.752263463780792868e-03
-7.319454992383406307e+02	2.749789105619729855e-03
-7.319121661908071701e+02	2.769244922394470832e-03
-7.318788331432737095e+02	2.808609488398847078e-03
-7.318455000957403627e+02	2.810878737542409252e-03
-7.318121670482069021e+02	2.839508938693730954e-03
-7.317788340006734416e+02	2.871752717078657723e-03
-7.317455009531399810e+02	2.898413159326315887e-03
-7.317121679056065204e+02	2.946957608763608582e-03
-7.316788348580730599e+02	2.921695830333833569e-03
-7.316455018105397130e+02	2.961849023991757705e-03
-7.316121687630062524e+02	2.981249887055583553e-03
-7.315788357154727919e+02	3.014930525089742387e-03
-7.315455026679393313e+02	3.027335970845874535e-03
-7.315121696204058708e+02	3.009112894552857555e-03
-7.314788365728725239e+02	3.013738164976095465e-03
-7.314455035253390633e+02	3.002841750141533542e-03
-7.314121704778056028e+02	2.983997572416980087e-03
-7.313788374302721422e+02	2.975193914139503785e-03
-7.313455043827386817e+02	2.982225062708931604e-03
-7.313121713352052211e+02	2.968679177298409137e-03
-7.312788382876718742e+02	2.920337740993645629e-03
-7.312455052401384137e+02	2.938928565777491203e-03
-7.312121721926049531e+02	2.891820233690339890e-03
-7.311788391450714926e+02	2.889392300126011892e-03
-7.311455060975380320e+02	2.878470425483834090e-03
-7.311121730500045715e+02	2.833211826600545800e-03
-7.310788400024712246e+02	2.827179924057060447e-03
-7.310455069549377640e+02	2.770535818671799808e-03
-7.310121739074043035e+02	2.736530276977323928e-03
-7.309788408598708429e+02	2.724277713758312212e-03
-7.309455078123373823e+02	2.711432288197739710e-03
-7.309121747648039218e+02	2.700729080119190599e-03
-7.308788417172705749e+02	2.664847153333690499e-03
-7.308455086697371144e+02	2.657069739557039057e-03
-7.308121756222036538e+02	2.644391346092489145e-03
-7.307788425746701932e+02	2.685001812664513602e-03
-7.307455095271367327e+02	2.697816467212556853e-03
-7.307121764796032721e+02	2.681297994804486638e-03
-7.306788434320699253e+02	2.711702047596265333e-03
-7.306455103845364647e+02	2.738264495477150864e-03
-7.306121773370030041e+02	2.768081333237054197e-03
-7.305788442894695436e+02	2.797041855597782404e-03
-7.305455112419360830e+02	2.824765662776383603e-03
-7.305121781944026225e+02	2.851353905476247848e-03
-7.304788451468692756e+02	2.891717893765882296e-03
-7.304455120993358150e+02	2.936887115592326514e-03
-7.304121790518023545e+02	2.955946546240881181e-03
-7.303788460042688939e+02	2.989935302562893131e-03
-7.303455129567354334e+02	3.018841048166410503e-03
-7.303121799092020865e+02	3.050990432807359348e-03
-7.302788468616686259e+02	3.079356493171221416e-03
-7.302455138141351654e+02	3.092623427082570771e-03
-7.302121807666017048e+02	3.129771649620007035e-03
-7.301788477190682443e+02	3.148637109851729413e-03
-7.301455146715347837e+02	3.172604216346959754e-03
-7.301121816240014368e+02	3.171140369404221431e-03
-7.300788485764679763e+02	3.214072691291931360e-03
-7.300455155289345157e+02	3.204569520778613369e-03
-7.300121824814010552e+02	3.240286402347297180e-03
-7.299788494338675946e+02	3.248032265582521342e-03
-7.299455163863341340e+02	3.278982382022518818e-03
-7.299121833388007872e+02	3.272182047073693683e-03
-7.298788502912673266e+02	3.286519909074008244e-03
-7.298455172437338661e+02	3.285181089177816472e-03
-7.298121841962004055e+02	3.275010357017873672e-03
-7.297788511486669449e+02	3.275622099302009926e-03
-7.297455181011334844e+02	3.264549524104012196e-03
-7.297121850536001375e+02	3.267055518560278531e-03
-7.296788520060666769e+02	3.239991677251246194e-03
-7.296455189585332164e+02	3.241106701289849217e-03
-7.296121859109997558e+02	3.209129065689363472e-03
-7.295788528634662953e+02	3.194531771646316742e-03
-7.295455198159328347e+02	3.156667834080776822e-03
-7.295121867683994878e+02	3.143255406664154355e-03
-7.294788537208660273e+02	3.135677672007270485e-03
-7.294455206733325667e+02	3.081848036643727428e-03
-7.294121876257991062e+02	3.073993842194874728e-03
-7.293788545782656456e+02	3.068846005653654702e-03
-7.293455215307321851e+02	3.043646874203156591e-03
-7.293121884831988382e+02	3.023340582217293702e-03
-7.292788554356653776e+02	2.963647065196914517e-03
-7.292455223881319171e+02	2.963561228437261268e-03
-7.292121893405984565e+02	2.949471963596526306e-03
-7.291788562930649960e+02	2.896401424201871817e-03
-7.291455232455316491e+02	2.871935284896458794e-03
-7.291121901979981885e+02	2.869876490928404203e-03
-7.290788571504647280e+02	2.857592345147010309e-03
-7.290455241029312674e+02	2.832268072724478114e-03
-7.290121910553978068e+02	2.832982061436288296e-03
-7.289788580078643463e+02	2.828695072454090464e-03
-7.289455249603309994e+02	2.833568637563921647e-03
-7.289121919127975389e+02	2.809928862514022609e-03
-7.288788588652640783e+02	2.824908524437833978e-03
-7.288455258177306177e+02	2.800667255472807579e-03
-7.288121927701971572e+02	2.806372581598723295e-03
-7.287788597226636966e+02	2.837506148482313306e-03
-7.287455266751303498e+02	2.862077945052812680e-03
-7.287121936275968892e+02	2.863666130790199372e-03
-7.286788605800634286e+02	2.886264541820161584e-03
-7.286455275325299681e+02	2.887117365696155024e-03
-7.286121944849965075e+02	2.888945947421401282e-03
-7.285788614374630470e+02	2.913003760689336988e-03
-7.285455283899297001e+02	2.935088127586185733e-03
-7.285121953423962395e+02	2.919678935809081905e-03
-7.284788622948627790e+02	2.943142704123383017e-03
-7.284455292473293184e+02	2.889356077348402465e-03
-7.284121961997958579e+02	2.896801547507285232e-03
-7.283788631522623973e+02	2.878075136908557312e-03
-7.283455301047290504e+02	2.854842238360418873e-03
-7.283121970571955899e+02	2.843385900986403030e-03
-7.282788640096621293e+02	2.840317844368937372e-03
-7.282455309621286688e+02	2.821389964874184558e-03
-7.282121979145952082e+02	2.789611013401218503e-03
-7.281788648670617476e+02	2.775909998352933325e-03
-7.281455318195284008e+02	2.757753291114836604e-03
-7.281121987719949402e+02	2.751219007086066603e-03
-7.280788657244614797e+02	2.749192785010054485e-03
-7.280455326769280191e+02	2.758649942078643998e-03
-7.280121996293945585e+02	2.766844907953642466e-03
-7.279788665818612117e+02	2.801111069432018954e-03
-7.279455335343277511e+02	2.776934851443355057e-03
-7.279122004867942906e+02	2.808563178630264692e-03
-7.278788674392608300e+02	2.826809059132424223e-03
-7.278455343917273694e+02	2.856636732899284735e-03
-7.278122013441939089e+02	2.856601951433556351e-03
-7.277788682966605620e+02	2.881655858596383121e-03
-7.277455352491271015e+02	2.891091594332870825e-03
-7.277122022015936409e+02	2.908494257382352160e-03
-7.276788691540601803e+02	2.899236600090440361e-03
-7.276455361065267198e+02	2.931580632476891643e-03
-7.276122030589932592e+02	2.951779146714220928e-03
-7.275788700114599123e+02	2.963165059560147422e-03
-7.275455369639264518e+02	2.934671240640188139e-03
-7.275122039163929912e+02	2.930521136693998736e-03
-7.274788708688595307e+02	2.966116632452056850e-03
-7.274455378213260701e+02	2.940826437173730927e-03
-7.274122047737926096e+02	2.918092624186665197e-03
-7.273788717262592627e+02	2.931775300436265021e-03
-7.273455386787258021e+02	2.935967252842419575e-03
-7.273122056311923416e+02	2.949147995243272830e-03
-7.272788725836588810e+02	2.952092798354416774e-03
-7.272455395361254205e+02	3.002073927619174250e-03
-7.272122064885919599e+02	3.014854096470753232e-03
-7.271788734410586130e+02	3.008094530264882570e-03
-7.271455403935251525e+02	3.057457371204790400e-03
-7.271122073459916919e+02	3.083443230283916016e-03
-7.270788742984582314e+02	3.105911304847484757e-03
-7.270455412509247708e+02	3.174151103851662568e-03
-7.270122082033913102e+02	3.191586462613824580e-03
-7.269788751558579634e+02	3.268497695416568930e-03
-7.269455421083245028e+02	3.325631287690421298e-03
-7.269122090607910422e+02	3.347575123787051125e-03
-7.268788760132575817e+02	3.397432638072915394e-03
-7.268455429657241211e+02	3.450536027350358231e-03
-7.268122099181907743e+02	3.516480467871874703e-03
-7.267788768706573137e+02	3.561860454132907521e-03
-7.267455438231238531e+02	3.619304914703877583e-03
-7.267122107755903926e+02	3.653089054706763414e-03
-7.266788777280569320e+02	3.714238380363363550e-03
-7.266455446805234715e+02	3.758951271192773926e-03
-7.266122116329901246e+02	3.827215552981675772e-03
-7.265788785854566640e+02	3.885979703371766122e-03
-7.265455455379232035e+02	3.935298182144372769e-03
-7.265122124903897429e+02	4.026914630921164633e-03
-7.264788794428562824e+02	4.107375382878418989e-03
-7.264455463953228218e+02	4.206071836481550287e-03
-7.264122133477894749e+02	4.319483995175559844e-03
-7.263788803002560144e+02	4.423470025656328283e-03
-7.263455472527225538e+02	4.549755245409078420e-03
-7.263122142051890933e+02	4.686138357242321077e-03
-7.262788811576556327e+02	4.790045600316503692e-03
-7.262455481101221721e+02	4.889772874732708705e-03
-7.262122150625888253e+02	4.973347388396362305e-03
-7.261788820150553647e+02	5.034085434930190596e-03
-7.261455489675219042e+02	5.052847142705116888e-03
-7.261122159199884436e+02	5.013964547734025765e-03
-7.260788828724549830e+02	4.932512346012465215e-03
-7.260455498249215225e+02	4.746092709881246166e-03
-7.260122167773881756e+02	4.520123242901289383e-03
-7.259788837298547151e+02	4.186755853880196922e-03
-7.259455506823212545e+02	3.724289643630634018e-03
-7.259122176347877939e+02	3.180652329587318333e-03
-7.258788845872543334e+02	2.550668603998432725e-03
-7.258455515397208728e+02	1.763572033993575892e-03
-7.258122184921875260e+02	9.021278821952533359e-04
-7.257788854446540654e+02	-1.748517601029262353e-05
-7.257455523971206048e+02	-9.880044854631666370e-04
-7.257122193495871443e+02	-1.978163598401246320e-03
-7.256788863020536837e+02	-2.931227081738537171e-03
-7.256455532545203368e+02	-3.830552097930956836e-03
-7.256122202069868763e+02	-4.612924279231909314e-03
-7.255788871594534157e+02	-5.173998144300868962e-03
-7.255455541119199552e+02	-5.521916642281393846e-03
-7.255122210643864946e+02	-5.575824464665499712e-03
-7.254788880168530341e+02	-5.306289846993213905e-03
-7.254455549693196872e+02	-4.685666911371272510e-03
-7.254122219217862266e+02	-3.679920916151577497e-03
-7.253788888742527661e+02	-2.359578291431508896e-03
-7.253455558267193055e+02	-8.076436636778072968e-04
-7.253122227791858450e+02	9.059145062514273490e-04
-7.252788897316523844e+02	2.625345879014770976e-03
-7.252455566841190375e+02	4.280542907599145172e-03
-7.252122236365855770e+02	5.767134007305872202e-03
-7.251788905890521164e+02	6.971808404785588206e-03
-7.251455575415186559e+02	7.856680389343968091e-03
-7.251122244939851953e+02	8.398265807992827403e-03
-7.250788914464517347e+02	8.560402951289057885e-03
-7.250455583989183879e+02	8.403030551547537377e-03
-7.250122253513849273e+02	7.971008361920911556e-03
-7.249788923038514667e+02	7.349132532314449004e-03
-7.249455592563180062e+02	6.676588000247882237e-03
-7.249122262087845456e+02	5.964039494962391358e-03
-7.248788931612510851e+02	5.384955502257630748e-03
-7.248455601137177382e+02	4.934324094362663865e-03
-7.248122270661842776e+02	4.678447634689395299e-03
-7.247788940186508171e+02	4.566811168947719143e-03
-7.247455609711173565e+02	4.597213010076614190e-03
-7.247122279235838960e+02	4.734043890158331873e-03
-7.246788948760504354e+02	4.900461174184577405e-03
-7.246455618285170885e+02	5.029690886586080448e-03
-7.246122287809836280e+02	5.133813442643532163e-03
-7.245788957334501674e+02	5.201440977541563204e-03
-7.245455626859167069e+02	5.193543795202733640e-03
-7.245122296383832463e+02	5.141076166875589368e-03
-7.244788965908498994e+02	5.099669744222212753e-03
-7.244455635433164389e+02	5.018811772144212043e-03
-7.244122304957829783e+02	4.952657667820327750e-03
-7.243788974482495178e+02	4.929554660693172968e-03
-7.243455644007160572e+02	4.861506225279231715e-03
-7.243122313531825966e+02	4.797400096387865846e-03
-7.242788983056491361e+02	4.688596469300133213e-03
-7.242455652581157892e+02	4.545861551892997447e-03
-7.242122322105823287e+02	4.341268205153105131e-03
-7.241788991630488681e+02	4.121260566172410891e-03
-7.241455661155154075e+02	3.915292995660278087e-03
-7.241122330679819470e+02	3.669168601750337922e-03
-7.240789000204486001e+02	3.450903737893896983e-03
-7.240455669729151396e+02	3.274393261472053653e-03
-7.240122339253816790e+02	3.112419450128578024e-03
-7.239789008778482184e+02	2.985783637787651351e-03
-7.239455678303147579e+02	2.840165687299381000e-03
-7.239122347827812973e+02	2.759452798391443581e-03
-7.238789017352479505e+02	2.721939236577311603e-03
-7.238455686877144899e+02	2.730410880896534057e-03
-7.238122356401810293e+02	2.810781982296041426e-03
-7.237789025926475688e+02	2.941323586416725536e-03
-7.237455695451141082e+02	3.130127857238700073e-03
-7.237122364975806477e+02	3.285313487674978300e-03
-7.236789034500473008e+02	3.419526180790741308e-03
-7.236455704025138402e+02	3.518397060186969055e-03
-7.236122373549803797e+02	3.534040010180217357e-03
-7.235789043074469191e+02	3.562916603797732038e-03
-7.235455712599134586e+02	3.583716445218891513e-03
-7.235122382123799980e+02	3.620471841943507640e-03
-7.234789051648466511e+02	3.730417987616398579e-03
-7.234455721173131906e+02	3.831203138944201236e-03
-7.234122390697797300e+02	3.973052780367572999e-03
-7.233789060222462695e+02	4.143917808666041681e-03
-7.233455729747128089e+02	4.260568962878815910e-03
-7.233122399271793483e+02	4.349647308052851345e-03
-7.232789068796460015e+02	4.406637326610902093e-03
-7.232455738321125409e+02	4.395953027324005224e-03
-7.232122407845790804e+02	4.417201589692293200e-03
-7.231789077370456198e+02	4.442845053995884974e-03
-7.231455746895121592e+02	4.486206217267768408e-03
-7.231122416419786987e+02	4.554782740236875543e-03
-7.230789085944453518e+02	4.627789254865856058e-03
-7.230455755469118913e+02	4.663772753129549233e-03
-7.230122424993784307e+02	4.686486567355361600e-03
-7.229789094518449701e+02	4.679455696299711365e-03
-7.229455764043115096e+02	4.693296797591519319e-03
-7.229122433567781627e+02	4.675755011130858577e-03
-7.228789103092447021e+02	4.654790905146108035e-03
-7.228455772617112416e+02	4.693447696141290343e-03
-7.228122442141777810e+02	4.728313080227165670e-03
-7.227789111666443205e+02	4.723278159299628201e-03
-7.227455781191108599e+02	4.733569534643782342e-03
-7.227122450715775130e+02	4.740418558152592436e-03
-7.226789120240440525e+02	4.704639535707690057e-03
-7.226455789765105919e+02	4.665569562500421728e-03
-7.226122459289771314e+02	4.618642441957291137e-03
-7.225789128814436708e+02	4.594203605110587334e-03
-7.225455798339102103e+02	4.629755298299153762e-03
-7.225122467863768634e+02	4.647259287810017077e-03
-7.224789137388434028e+02	4.654005568928187668e-03
-7.224455806913099423e+02	4.651340779619777925e-03
-7.224122476437764817e+02	4.683252186970089312e-03
-7.223789145962430212e+02	4.693982821153388531e-03
-7.223455815487095606e+02	4.686738276206855319e-03
-7.223122485011762137e+02	4.684666960498841577e-03
-7.222789154536427532e+02	4.662940934743519533e-03
-7.222455824061092926e+02	4.637767368086934301e-03
-7.222122493585758320e+02	4.638326723351546971e-03
-7.221789163110423715e+02	4.595701869337105554e-03
-7.221455832635089109e+02	4.542107351648567992e-03
-7.221122502159755641e+02	4.485411342960073447e-03
-7.220789171684421035e+02	4.352760759259628048e-03
-7.220455841209086429e+02	4.228897965489327934e-03
-7.220122510733751824e+02	4.084253892895057733e-03
-7.219789180258417218e+02	3.910073561838096033e-03
-7.219455849783082613e+02	3.710389949752924011e-03
-7.219122519307749144e+02	3.502932949213167970e-03
-7.218789188832414538e+02	3.280654780512897838e-03
-7.218455858357079933e+02	3.059561639401122465e-03
-7.218122527881745327e+02	2.862949299653579343e-03
-7.217789197406410722e+02	2.715817644163560311e-03
-7.217455866931077253e+02	2.687829497074030027e-03
-7.217122536455742647e+02	2.711480423328960481e-03
-7.216789205980408042e+02	2.865405699665649758e-03
-7.216455875505073436e+02	3.149055032912740672e-03
-7.216122545029738831e+02	3.591642402332306718e-03
-7.215789214554404225e+02	4.167705729223029898e-03
-7.215455884079070756e+02	4.796233546013987936e-03
-7.215122553603736151e+02	5.545319931163861238e-03
-7.214789223128401545e+02	6.349710187195844492e-03
-7.214455892653066940e+02	7.110738156304912717e-03
-7.214122562177732334e+02	7.821663811724291482e-03
-7.213789231702397728e+02	8.422201615095881166e-03
-7.213455901227064260e+02	8.854695641472421289e-03
-7.213122570751729654e+02	9.018373889553397624e-03
-7.212789240276395049e+02	8.985929333915241082e-03
-7.212455909801060443e+02	8.772548348022754516e-03
-7.212122579325725837e+02	8.340611577170748206e-03
-7.211789248850391232e+02	7.723464395858880595e-03
-7.211455918375057763e+02	7.040896950948564298e-03
-7.211122587899723158e+02	6.296787865883233908e-03
-7.210789257424388552e+02	5.610848105220117218e-03
-7.210455926949053946e+02	4.955029794639038282e-03
-7.210122596473719341e+02	4.421764406397486746e-03
-7.209789265998384735e+02	4.046958562372381975e-03
-7.209455935523051267e+02	3.749582839828781173e-03
-7.209122605047716661e+02	3.528249295136158797e-03
-7.208789274572382055e+02	3.322921801854062697e-03
-7.208455944097047450e+02	3.100282486983023996e-03
-7.208122613621712844e+02	2.867726150927909622e-03
-7.207789283146378239e+02	2.531016670467510585e-03
-7.207455952671044770e+02	2.191367780350788816e-03
-7.207122622195710164e+02	1.850860968508389335e-03
-7.206789291720375559e+02	1.514628631624422971e-03
-7.206455961245040953e+02	1.282495387052617637e-03
-7.206122630769706348e+02	1.141890879349692026e-03
-7.205789300294372879e+02	1.203804569030659990e-03
-7.205455969819038273e+02	1.408471515276013379e-03
-7.205122639343703668e+02	1.737062017569903803e-03
-7.204789308868369062e+02	2.160726289227741549e-03
-7.204455978393034457e+02	2.671408245980011215e-03
-7.204122647917699851e+02	3.225524703767967526e-03
-7.203789317442366382e+02	3.761267477265510962e-03
-7.203455986967031777e+02	4.224017870797197420e-03
-7.203122656491697171e+02	4.614506054468090618e-03
-7.202789326016362565e+02	4.891467538631693104e-03
-7.202455995541027960e+02	4.985504372763262075e-03
-7.202122665065693354e+02	4.920542473364703309e-03
-7.201789334590359886e+02	4.604508082903722294e-03
-7.201456004115025280e+02	4.029845473086862001e-03
-7.201122673639690674e+02	3.261033610609737673e-03
-7.200789343164356069e+02	2.322291063027046455e-03
-7.200456012689021463e+02	1.242371811836173300e-03
-7.200122682213686858e+02	1.604968196701675042e-04
-7.199789351738353389e+02	-8.542078723342410316e-04
-7.199456021263018783e+02	-1.668331446593502958e-03
-7.199122690787684178e+02	-2.279125409165995257e-03
-7.198789360312349572e+02	-2.641313201245892514e-03
-7.198456029837014967e+02	-2.777956461410925355e-03
-7.198122699361680361e+02	-2.737271850731776146e-03
-7.197789368886346892e+02	-2.576093378225165816e-03
-7.197456038411012287e+02	-2.280490571088972587e-03
-7.197122707935677681e+02	-1.925242275239219840e-03
-7.196789377460343076e+02	-1.496405704033276904e-03
-7.196456046985008470e+02	-9.346810395336338853e-04
-7.196122716509673864e+02	-2.555228744294687181e-04
-7.195789386034340396e+02	6.514645643085788512e-04
-7.195456055559005790e+02	1.751389237577948314e-03
-7.195122725083671185e+02	3.114615176520355456e-03
-7.194789394608336579e+02	4.778119306322255698e-03
-7.194456064133001973e+02	6.703578982163601284e-03
-7.194122733657668505e+02	8.924854556983816134e-03
-7.193789403182333899e+02	1.144702556961242276e-02
-7.193456072706999294e+02	1.431154538969363170e-02
-7.193122742231664688e+02	1.749848785833379300e-02
-7.192789411756330082e+02	2.104038606810395076e-02
-7.192456081280995477e+02	2.499702969272582162e-02
-7.192122750805662008e+02	2.928208531427378691e-02
-7.191789420330327403e+02	3.396250352237899228e-02
-7.191456089854992797e+02	3.900107223459242656e-02
-7.191122759379658191e+02	4.447140157010832928e-02
-7.190789428904323586e+02	5.031546331030657682e-02
-7.190456098428988980e+02	5.646178472238020524e-02
-7.190122767953655512e+02	6.298120509857796367e-02
-7.189789437478320906e+02	6.980064494560378474e-02
-7.189456107002986300e+02	7.698577952428038718e-02
-7.189122776527651695e+02	8.452530336380270626e-02
-7.188789446052317089e+02	9.244637995628028626e-02
-7.188456115576982484e+02	1.008445741621136482e-01
-7.188122785101649015e+02	1.097673672831947639e-01
-7.187789454626314409e+02	1.192638612930925490e-01
-7.187456124150979804e+02	1.293759269467220363e-01
-7.187122793675645198e+02	1.401758596872505203e-01
-7.186789463200310593e+02	1.517416174739088242e-01
-7.186456132724975987e+02	1.640109045484920702e-01
-7.186122802249642518e+02	1.771179161344684783e-01
-7.185789471774307913e+02	1.910785119393609843e-01
-7.185456141298973307e+02	2.059620606595705394e-01
-7.185122810823638702e+02	2.217734143847904238e-01
-7.184789480348304096e+02	2.384516664752141524e-01
-7.184456149872969490e+02	2.559178931654617628e-01
-7.184122819397636022e+02	2.740638428466673493e-01
-7.183789488922301416e+02	2.927247371304809165e-01
-7.183456158446966811e+02	3.116389730562448834e-01
-7.183122827971632205e+02	3.305553777348558819e-01
-7.182789497496297599e+02	3.490788993769730064e-01
-7.182456167020964131e+02	3.668111016808880409e-01
-7.182122836545629525e+02	3.832558212354603699e-01
-7.181789506070294919e+02	3.979091419040070576e-01
-7.181456175594960314e+02	4.102832732242565061e-01
-7.181122845119625708e+02	4.196110662203055841e-01
-7.180789514644291103e+02	4.253681803303824283e-01
-7.180456184168956497e+02	4.269042188642981905e-01
-7.180122853693623028e+02	4.234430418628750692e-01
-7.179789523218288423e+02	4.142901685058472117e-01
-7.179456192742953817e+02	3.985227894304241292e-01
-7.179122862267619212e+02	3.750592846383993817e-01
-7.178789531792284606e+02	3.425268431722917062e-01
-7.178456201316951137e+02	2.992691062986986839e-01
-7.178122870841616532e+02	2.433142371762841705e-01
-7.177789540366281926e+02	1.721099980606047575e-01
-7.177456209890947321e+02	8.273849169960602323e-02
-7.177122879415612715e+02	-2.809117787710609451e-02
-7.176789548940278110e+02	-1.640314222207466810e-01
-7.176456218464944641e+02	-3.287112423437154596e-01
-7.176122887989610035e+02	-5.253891032303642517e-01
-7.175789557514275430e+02	-7.563957686799254176e-01
-7.175456227038940824e+02	-1.022407507139113658e+00
-7.175122896563606218e+02	-1.321693986489901995e+00
-7.174789566088271613e+02	-1.649531157918536772e+00
-7.174456235612938144e+02	-1.997437051857749335e+00
-7.174122905137603539e+02	-2.352904298534890248e+00
-7.173789574662268933e+02	-2.698551110759834337e+00
-7.173456244186934327e+02	-3.012588459140089991e+00
-7.173122913711599722e+02	-3.268838784727388536e+00
-7.172789583236265116e+02	-3.438556769644149469e+00
-7.172456252760931648e+02	-3.492127589982160885e+00
-7.172122922285597042e+02	-3.402980981822027573e+00
-7.171789591810262436e+02	-3.150683264716371390e+00
-7.171456261334927831e+02	-2.725008003266046863e+00
-7.171122930859593225e+02	-2.129168593055238201e+00
-7.170789600384259757e+02	-1.380960120758073284e+00
-7.170456269908925151e+02	-5.132222783136529687e-01
-7.170122939433590545e+02	4.292528221126003518e-01
-7.169789608958255940e+02	1.392254076811943575e+00
-7.169456278482921334e+02	2.317646833224483061e+00
-7.169122948007586729e+02	3.145846897242464912e+00
-7.168789617532252123e+02	3.820715981406826778e+00
-7.168456287056918654e+02	4.291809215337957006e+00
-7.168122956581584049e+02	4.521952506996004928e+00
-7.167789626106249443e+02	4.494924009780782548e+00
-7.167456295630914838e+02	4.222971379830288363e+00
-7.167122965155580232e+02	3.747719868287019196e+00
-7.166789634680246763e+02	3.133351166934212451e+00
-7.166456304204912158e+02	2.454795946232601001e+00
-7.166122973729577552e+02	1.783470652992754868e+00
-7.165789643254242947e+02	1.177738356484525628e+00
-7.165456312778908341e+02	6.764085502565021502e-01
-7.165122982303573735e+02	2.980777878708895101e-01
-7.164789651828240267e+02	4.168822515652916005e-02
-7.164456321352905661e+02	-1.103134623119276236e-01
-7.164122990877571056e+02	-1.875220818511056931e-01
-7.163789660402236450e+02	-2.233497798930991762e-01
-7.163456329926901844e+02	-2.478096791080210137e-01
-7.163122999451567239e+02	-2.810114182530343840e-01
-7.162789668976233770e+02	-3.302215222303018227e-01
-7.162456338500899165e+02	-3.907858761533327674e-01
-7.162123008025564559e+02	-4.499441646227915759e-01
-7.161789677550229953e+02	-4.929087868469206324e-01
-7.161456347074895348e+02	-5.094811401114055505e-01
-7.161123016599560742e+02	-4.976327572654694609e-01
-7.160789686124227273e+02	-4.648116043842929757e-01
-7.160456355648892668e+02	-4.251427699492197343e-01
-7.160123025173558062e+02	-3.946647405715975054e-01
-7.159789694698223457e+02	-3.856486807505277170e-01
-7.159456364222888851e+02	-4.020756299157913216e-01
-7.159123033747555382e+02	-4.381627519619472610e-01
-7.158789703272220777e+02	-4.803407272929930416e-01
-7.158456372796886171e+02	-5.118644830971166293e-01
-7.158123042321551566e+02	-5.186596157950654762e-01
-7.157789711846216960e+02	-4.941701969968730901e-01
-7.157456381370882355e+02	-4.412856813189715566e-01
-7.157123050895547749e+02	-3.709472825865335333e-01
-7.156789720420214280e+02	-2.978829250587981536e-01
-7.156456389944879675e+02	-2.352686253891105583e-01
-7.156123059469545069e+02	-1.899164961825270670e-01
-7.155789728994210463e+02	-1.609504732928294379e-01
-7.155456398518875858e+02	-1.410636274435139170e-01
-7.155123068043542389e+02	-1.209004521678828936e-01
-7.154789737568207784e+02	-9.359628151228605031e-02
-7.154456407092873178e+02	-5.826777972251729470e-02
-7.154123076617538572e+02	-2.037315202367235428e-02
-7.153789746142203967e+02	1.080654321388855969e-02
-7.153456415666869361e+02	2.693601092450351869e-02
-7.153123085191535893e+02	2.455107838796095551e-02
-7.152789754716201287e+02	7.447214658358200165e-03
-7.152456424240866681e+02	-1.464745753860907489e-02
-7.152123093765532076e+02	-3.010028559353779623e-02
-7.151789763290197470e+02	-3.017773765210263193e-02
-7.151456432814862865e+02	-1.295682249232849546e-02
-7.151123102339529396e+02	1.610965334101718827e-02
-7.150789771864194790e+02	4.675215750285925675e-02
-7.150456441388860185e+02	6.851575031815419770e-02
-7.150123110913525579e+02	7.513515793215136407e-02
-7.149789780438190974e+02	6.685040953114308737e-02
-7.149456449962856368e+02	4.962781042977596618e-02
-7.149123119487522899e+02	3.162486435261217116e-02
-7.148789789012188294e+02	1.937379874386090106e-02
-7.148456458536853688e+02	1.469981779044905387e-02
-7.148123128061519083e+02	1.473833408388905419e-02
-7.147789797586184477e+02	1.413928150441061057e-02
-7.147456467110851008e+02	8.553743673614023005e-03
-7.147123136635516403e+02	-2.880983027031104940e-03
-7.146789806160181797e+02	-1.699287045650344635e-02
-7.146456475684847192e+02	-2.854819456485388832e-02
-7.146123145209512586e+02	-3.311367369305609487e-02
-7.145789814734177980e+02	-2.950772517843931395e-02
-7.145456484258843375e+02	-2.061958650564201315e-02
-7.145123153783509906e+02	-1.161228898534464281e-02
-7.144789823308175301e+02	-7.483566110935966666e-03
-7.144456492832840695e+02	-1.041055750256131285e-02
-7.144123162357506089e+02	-1.916276985559014004e-02
-7.143789831882171484e+02	-2.968654959166018917e-02
-7.143456501406838015e+02	-3.754857883723564105e-02
-7.143123170931503410e+02	-3.989658295233159541e-02
-7.142789840456168804e+02	-3.668107202703377312e-02
-7.142456509980834198e+02	-3.016732653059084335e-02
-7.142123179505499593e+02	-2.339816438158484266e-02
-7.141789849030164987e+02	-1.852572582487111569e-02
-7.141456518554831518e+02	-1.604109978484099044e-02
-7.141123188079496913e+02	-1.466766018790927398e-02
-7.140789857604162307e+02	-1.258216929988323525e-02
-7.140456527128827702e+02	-8.266615012002587887e-03
-7.140123196653493096e+02	-1.329021990662328538e-03
-7.139789866178158491e+02	7.274976464275233548e-03
-7.139456535702825022e+02	1.588382280489123236e-02
-7.139123205227490416e+02	2.288595045231818850e-02
